PROJECT_ID	TYPE	STATUS	???	???	???	OBJECTIVE	START_DATE	END_DATE	SECTOR	SUB_SECTOR	???	???
BRA/04/044-S366	Cooperação Sul-Sul	Em execução	Programa de Assistência Técnica para o Fortalecimento das Capacidades em Microfinanças, Gestão Operacional de Programas Sociais e Apoio ao Desenvolvimento Regional e Fronteiriço do Banco de La Nación.	Caixa Econômica Federal - CAIXA	Programa de Assistência Técnica para o Fortalecimento das Capacidades em Microfinanças, Gestão Operacional de Programas Sociais e Apoio ao Desenvolvimento Regional e Fronteiriço do Banco de La Nación.	 Elaborar e implementar um modelo de gestão que contribua para a melhoria da plataforma operacional e tecnológica que seja oferecido aos programas sociais, mediante a aplicação de soluções tecnológicas e uma rede diversificada de canais de atendimento bancário e não-bancário com o objetivo de promover a inclusão bancária e os programas sociais.	21/10/2011	22/04/2014	 Desenvolvimento Social	 Geração de Emprego e Renda	Caixa Econômica Federal - CAIXA	BRA/04/044-S366 - Programa de Assistência Técnica para o Fortalecimento das Capacidades em Microfinanças, Gestão Operacional de Programas Sociais e Apoio ao Desenvolvimento Regional e Fronteiriço do Banco de La Nación.
BRA/04/044-S303	Cooperação Sul-Sul	Em execução	Gestão de resíduos sólidos na Namíbia	Universidade Federal do Rio de Janeiro - UFRJ	Gestão de resíduos sólidos na Namíbia	 Em paralelo ao projeto “assistência ao desenvolvimento urbano da namíbia”, foram desenvolvidas algumas atividades de gestão  de resíduos sólidos, visando dar continuidade à cooperação nessa área, que teve ensejo por solicitação do Governo namibiano. A universidade Federal do Rio de Janeiro foi convidada para apoiar o projeto, focado na preservação do meio ambiente e na melhora da qualidade de vida da população local. OO projeto tem como objetivo principal implementar uma  programa-piloto de coleta seletiva, triagem e reciclagem de materiais, utilizando práticas ambientais sustentáveis, nas comunidades de Rehoboth e Karibib, além de promover intercâmbio de conhecimentos em organização de grupos comunitários para o manuseio, triagem e pesagem de resíduos sólidos. O projeto também visa auxiliar o Governo local, através de medidas ambientais, a desativar do aterro sanitário de Rehoboth (cidade com cerca de 21.000 habitantes, e uma das principais do país), e a escolher um local para o seu novo aterro. Por fim, será entregue ao Governo uma proposta para a melhoria da gestão pública de resíduos sólidos no país.	22/10/2011	31/12/2014	 Cidades	 Saneamento	Universidade Federal do Rio de Janeiro - UFRJ	BRA/04/044-S303 - Gestão de resíduos sólidos na Namíbia
BRA/04/043-A560	Cooperação Sul-Sul	Concluído	Fortalecimento das Políticas Públicas Venezuelanas sobre Desarmamento e Controle de Armas e Munições		Fortalecimento das Políticas Públicas Venezuelanas sobre Desarmamento e Controle de Armas e Munições	 O objetivo é reduzir o número de vítimas da violência causada por armas de fogo na Venezuela por meio do fortalecimento das políticas públicas elaboradas pelo Governo da Venezuela para a promoção do desarmamento e o controle de armas e munições naquele país.	24/10/2011	22/04/2013	 Segurança Pública	 Prevenção do Crime		BRA/04/043-A560 - Fortalecimento das Políticas Públicas Venezuelanas sobre Desarmamento e Controle de Armas e Munições
BRA/04/043-A566	Cooperação Prestada Trilateral	Concluído	V Curso Internacional de Treinamento sobre Técnicas de Cultivo e Processamento de Mandioca	Embrapa Mandioca e Fruticultura-Brasil - EMBRAPA	V Curso Internacional de Treinamento sobre Técnicas de Cultivo e Processamento de Mandioca	 Curso no âmbito do TCTP com o objetivo de oferecer aos técnicos de países africanos de língua portuguesa e do Timor Leste, a oportunidade de aperfeiçoarem seus conhecimentos sobre modernas tecnologias de cultivo e processamento de mandioca.	25/10/2011	31/12/2011	 Agricultura	 Agricultura Familiar	Embrapa Mandioca e Fruticultura-Brasil - EMBRAPA	BRA/04/043-A566 - V Curso Internacional de Treinamento sobre Técnicas de Cultivo e Processamento de Mandioca
BRA/04/044-S359	Cooperação Sul-Sul	Em execução	Implementação de um Programa de Intercâmbio para o Fortalecimento de Projetos em Ecologia da Paisagem e Controle Biológico de Seringueiras (Hevea Brasiliensis).	Universidade Estadual Paulista - UNESP	Implementação de um Programa de Intercâmbio para o Fortalecimento de Projetos em Ecologia da Paisagem e Controle Biológico de Seringueiras (Hevea Brasiliensis).	 Desenvolver um programa de intercâmbio para o fortalecimento de projetos em ecologia e controle biológico de seringueiras (Hevea brasiliensis).	28/10/2011	28/10/2013	 Meio Ambiente	 Controle Ambiental	Universidade Estadual Paulista - UNESP	BRA/04/044-S359 - Implementação de um Programa de Intercâmbio para o Fortalecimento de Projetos em Ecologia da Paisagem e Controle Biológico de Seringueiras (Hevea Brasiliensis).
BRA/04/044-S358	Cooperação Sul-Sul	Concluído	Cidades Intermédias e Sustentáveis no Brasil e na Colômbia: Rumo à Definição de Estratégias Compartilhadas para o Desenvolvimento de um Habitat Social em Equilíbrio com o Território.	Prefeitura de Curitiba - PFCUR	Cidades Intermédias e Sustentáveis no Brasil e na Colômbia: Rumo à Definição de Estratégias Compartilhadas para o Desenvolvimento de um Habitat Social em Equilíbrio com o Território.	 Melhorar as condições de moradia na Província de Tolima, Colômbia.	28/10/2011	28/10/2013	 Cidades	 Urbanismo	Prefeitura de Curitiba - PFCUR	BRA/04/044-S358 - Cidades Intermédias e Sustentáveis no Brasil e na Colômbia: Rumo à Definição de Estratégias Compartilhadas para o Desenvolvimento de um Habitat Social em Equilíbrio com o Território.
BRA/04/044-S355	Cooperação Sul-Sul	Em execução	Apoio ao Processo de Reestruturação do INVIMA com Vistas ao Seu Fortalecimento Institucional.	Agência Nacional de Vigilância Sanitária - ANVISA	Apoio ao Processo de Reestruturação do INVIMA com Vistas ao Seu Fortalecimento Institucional.	 Fortalecer a capacidade institucional do INVIMA, Intituto Nacional de Vigilância de Medicamentos e Alimentos, da Colômbia. O objetivo é cumprir de forma adequada as normas sanitárias no país.	28/10/2011	28/10/2013	 Saúde	 Vigilância Sanitária	Agência Nacional de Vigilância Sanitária - ANVISA	BRA/04/044-S355 - Apoio ao Processo de Reestruturação do INVIMA com Vistas ao Seu Fortalecimento Institucional.
BRA/04/044-S415	Cooperação Prestada Trilateral	Em execução	Apoio ao Estabelecimento da Filosofia de Polícia Comunitária em El Salvador		Apoio ao Estabelecimento da Filosofia de Polícia Comunitária em El Salvador	 Projeto trilateral Brasil - JICA - El Salvador, com o objetivo de Fomentar o tema de polícia comunitária na instituição policial de El Salvador(PNC e ANSP) por meio do fortalecimento institucional: desenvolvimento de subdelegacias modelo, criação da equipe gestora, formação de pessoal policial e elaboração de currículo policial com o propósito de “melhorar a situação de segurança pública e tranquilidade dos cidadãos em El Salvador”.	30/10/2011	13/03/2014	 Segurança Pública	 Prevenção do Crime		BRA/04/044-S415 - Apoio ao Estabelecimento da Filosofia de Polícia Comunitária em El Salvador
BRA/04/043-A575	Cooperação Prestada Trilateral	Concluído	Atividade Isolada - MELHORIA DA CAPACIDADE DE PESQUISA E DE TRANSFERÊNCIA DE TECNOLOGIA NO CORREDOR DE NACALA EM MOÇAMBIQUE - PROSAVANA PI	Empresa Brasileira de Pesquisa Agropecuária - EMBRAPA	Atividade Isolada - MELHORIA DA CAPACIDADE DE PESQUISA E DE TRANSFERÊNCIA DE TECNOLOGIA NO CORREDOR DE NACALA EM MOÇAMBIQUE - PROSAVANA PI	 Essa atividade isolada tem como objetivo dar início às atividades do supracitado projeto, que está em fase de assinatura pelas autoridades moçambicanas. Iniciaremos com as atividades programadas para os primeiros meses.	01/11/2011	01/05/2012	 Agricultura	 Pesquisa	Empresa Brasileira de Pesquisa Agropecuária - EMBRAPA	BRA/04/043-A575 - Atividade Isolada - MELHORIA DA CAPACIDADE DE PESQUISA E DE TRANSFERÊNCIA DE TECNOLOGIA NO CORREDOR DE NACALA EM MOÇAMBIQUE - PROSAVANA PI
BRA/04/043-S192	Cooperação Prestada Trilateral	Em execução	Curso Internacional de Treinamento em Produção, Pós-colheita e Processamento Industrial da Castanha e Pedúnculo do Caju	Embrapa  Agroindústria Tropical - EMBRAPA - CNPAT	Curso Internacional de Treinamento em Produção, Pós-colheita e Processamento Industrial da Castanha e Pedúnculo do Caju	 Projeto SAP: BRA/04/043 – S193 RD no âmbito do TCTP assinada em 25 de outubro de 2011 Países alvo: Angola, Cabo Verde, Guiné Bissau, Moçambique, São Tomé e Príncipe, Timor Leste, Haiti, Honduras, Bolívia, Venezuela e Colômbia. Acordo Básico: JBPP Brasil/Japão 1971  O curso prevê a capacitação técnica para 25 participantes ao ano, durante 5 anos, em uso de técnicas e conhecimento em produção, pós-colheita e processamento industrial do caju. O curso privilegia países que tenham o caju inserido em suas culturas agrícolas e que pertençam à categoria de país em desenvolvimento intertropical; países onde o caju caracteriza-se como produto de elevada importância econômica e social.    A parceria Brasil/Japão coordena o projeto de cooperação triangular por meio de transferência tecnológica e de disseminação de alternativas que resultam de experiências brasileiras bem sucedidas no incremento da produção agrícola e do processamento da castanha de caju, usando a Embrapa como instituição executora.  O treinamento é dividido em 4 semanas, sendo1 semana em Brasília -  EMBRAPA CECAT – Centro de Capacitação e Treinamento e 3 semanas em Fortaleza, EMBRAPA Indústria Tropical. A Embrapa disponibiliza seu corpo de pesquisadores e técnicos e conta com o apoio de suas instalações para o treinamento.	01/11/2011	31/12/2015	 Agricultura	 Agroindustria	Embrapa  Agroindústria Tropical - EMBRAPA - CNPAT	BRA/04/043-S192 - Curso Internacional de Treinamento em Produção, Pós-colheita e Processamento Industrial da Castanha e Pedúnculo do Caju
BRA/04/043-A564	Cooperação Sul-Sul	Concluído	Missão de prospecção na área de comunicação 2011		Missão de prospecção na área de comunicação 2011	 A presente Atividade Isolada visa subsidiar a realização de missão de prospecção a São Tomé e Príncipe na área de comunicação a fim de negociar a elaboração de projeto de cooperação técnica nesta área.	03/11/2011	03/02/2012	 Indústria e Comércio	 Políticas Públicas		BRA/04/043-A564 - Missão de prospecção na área de comunicação 2011
BRA/04/043-A565	Cooperação Sul-Sul	Concluído	Missão de prospecção de projeto de cooperação técnica a Guiné Bissau na área de inclusão social por meio da capoeira		Missão de prospecção de projeto de cooperação técnica a Guiné Bissau na área de inclusão social por meio da capoeira	 A atividade Isolada em tela fez-se importante para divulgação da inclusão social por meio da prática esportiva. O mesmo projeto está em andamento em São TOmé e Principe. Projeto ensejado por Guiné-Bissau e que será apresentado via CPLP.	04/11/2011	07/02/2012	 Desenvolvimento Social	 Inclusão Social		BRA/04/043-A565 - Missão de prospecção de projeto de cooperação técnica a Guiné Bissau na área de inclusão social por meio da capoeira
BRA/04/043-S194	Cooperação Sul-Sul	Em execução	Apoio ao Instituto Nacional de Inovação Agropecuária e Florestal (INIAF) no desenvolvimento de um Sistema de Assistência Técnica e Extensão Rural na Bolívia.	Empresa de Assistência Técnica e Extensão Rural do Est.de Mg - EMATER/MG	Apoio ao Instituto Nacional de Inovação Agropecuária e Florestal (INIAF) no desenvolvimento de um Sistema de Assistência Técnica e Extensão Rural na Bolívia.	 Apoiar o desenvolvimento do Instituto Nacional de Inovação Agropecuária e Florestal – INIAF, para contribuir para a segurança e soberania alimentar da população boliviana.	04/11/2011	30/10/2014	 Agricultura	 Extensão Rural	Empresa de Assistência Técnica e Extensão Rural do Est.de Mg - EMATER/MG	BRA/04/043-S194 - Apoio ao Instituto Nacional de Inovação Agropecuária e Florestal (INIAF) no desenvolvimento de um Sistema de Assistência Técnica e Extensão Rural na Bolívia.
BRA/04/044 S346	Cooperação Sul-Sul	Em execução	Fortalecimento da Capacidade de Resposta dos Serviços de Saúde Face a uma Pandemia de Influenza.	Ministério da Saúde (Brasil) - MS	Fortalecimento da Capacidade de Resposta dos Serviços de Saúde Face a uma Pandemia de Influenza.	 Intercambiar experiências sobre a formulação, desenvolvimento e implementação de estratégias de vigilância epidemiológica desenvolvidas durante a Pandemia de Influenza, revisando as diretrizes e protocolos de vigilância epidemiológica implementados durante a pandemia de influenza. Ao fim, espera-se que sejam criados Planos e estratégias voltados para o controle da transmissão do vírus da influenza.	05/11/2011	31/12/2014	 Saúde	 Controle e Prevenção de Doenças	Ministério da Saúde (Brasil) - MS	BRA/04/044 S346 - Fortalecimento da Capacidade de Resposta dos Serviços de Saúde Face a uma Pandemia de Influenza.
