jornal	pagina	data	url	pdf_name	txt_name
1	55	2009-10-22	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=55&data=22/10/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=55&data=22%2F10%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=55&data=22%2F10%2F2009&captchafield=firistAccess.txt
1	56	2009-10-22	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=56&data=22/10/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=56&data=22%2F10%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=56&data=22%2F10%2F2009&captchafield=firistAccess.txt
1	57	2009-10-22	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=57&data=22/10/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=57&data=22%2F10%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=57&data=22%2F10%2F2009&captchafield=firistAccess.txt
1	58	2009-10-22	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=58&data=22/10/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=58&data=22%2F10%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=58&data=22%2F10%2F2009&captchafield=firistAccess.txt
1	59	2009-10-22	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=59&data=22/10/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=59&data=22%2F10%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=59&data=22%2F10%2F2009&captchafield=firistAccess.txt
2	39	2009-10-15	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=39&data=15/10/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=39&data=15%2F10%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=39&data=15%2F10%2F2009&captchafield=firistAccess.txt
2	5	2009-10-23	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=5&data=23/10/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=5&data=23%2F10%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=5&data=23%2F10%2F2009&captchafield=firistAccess.txt
2	8	2009-10-23	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=8&data=23/10/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=8&data=23%2F10%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=8&data=23%2F10%2F2009&captchafield=firistAccess.txt
3	111	2009-10-20	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=111&data=20/10/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=111&data=20%2F10%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=111&data=20%2F10%2F2009&captchafield=firistAccess.txt
1	77	2009-05-15	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=77&data=15/05/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=77&data=15%2F05%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=77&data=15%2F05%2F2009&captchafield=firistAccess.txt
1	78	2009-05-15	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=78&data=15/05/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=78&data=15%2F05%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=78&data=15%2F05%2F2009&captchafield=firistAccess.txt
1	86	2009-05-11	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=86&data=11/05/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=86&data=11%2F05%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=86&data=11%2F05%2F2009&captchafield=firistAccess.txt
1	87	2009-05-11	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=87&data=11/05/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=87&data=11%2F05%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=87&data=11%2F05%2F2009&captchafield=firistAccess.txt
2	4	2009-05-14	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=14/05/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=14%2F05%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=14%2F05%2F2009&captchafield=firistAccess.txt
2	5	2009-05-14	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=5&data=14/05/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=5&data=14%2F05%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=5&data=14%2F05%2F2009&captchafield=firistAccess.txt
2	6	2009-05-22	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=6&data=22/05/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=6&data=22%2F05%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=6&data=22%2F05%2F2009&captchafield=firistAccess.txt
3	11	2009-05-14	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=11&data=14/05/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=11&data=14%2F05%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=11&data=14%2F05%2F2009&captchafield=firistAccess.txt
3	7	2009-05-13	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=7&data=13/05/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=7&data=13%2F05%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=7&data=13%2F05%2F2009&captchafield=firistAccess.txt
3	99	2009-05-21	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=99&data=21/05/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=99&data=21%2F05%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=99&data=21%2F05%2F2009&captchafield=firistAccess.txt
2	23	2009-07-02	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=23&data=02/07/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=23&data=02%2F07%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=23&data=02%2F07%2F2009&captchafield=firistAccess.txt
2	35	2009-06-30	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=35&data=30/06/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=35&data=30%2F06%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=35&data=30%2F06%2F2009&captchafield=firistAccess.txt
2	4	2009-06-30	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=30/06/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=30%2F06%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=30%2F06%2F2009&captchafield=firistAccess.txt
2	5	2009-07-01	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=5&data=01/07/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=5&data=01%2F07%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=5&data=01%2F07%2F2009&captchafield=firistAccess.txt
2	5	2009-07-03	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=5&data=03/07/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=5&data=03%2F07%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=5&data=03%2F07%2F2009&captchafield=firistAccess.txt
2	5	2009-07-06	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=5&data=06/07/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=5&data=06%2F07%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=5&data=06%2F07%2F2009&captchafield=firistAccess.txt
3	104	2009-07-08	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=104&data=08/07/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=104&data=08%2F07%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=104&data=08%2F07%2F2009&captchafield=firistAccess.txt
3	105	2009-07-08	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=105&data=08/07/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=105&data=08%2F07%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=105&data=08%2F07%2F2009&captchafield=firistAccess.txt
3	12	2009-07-02	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=12&data=02/07/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=12&data=02%2F07%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=12&data=02%2F07%2F2009&captchafield=firistAccess.txt
3	13	2009-06-30	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=13&data=30/06/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=13&data=30%2F06%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=13&data=30%2F06%2F2009&captchafield=firistAccess.txt
1	145	2009-01-07	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=145&data=07/01/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=145&data=07%2F01%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=145&data=07%2F01%2F2009&captchafield=firistAccess.txt
3	140	2009-01-08	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=140&data=08/01/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=140&data=08%2F01%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=140&data=08%2F01%2F2009&captchafield=firistAccess.txt
1	71	2009-12-07	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=71&data=07/12/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=71&data=07%2F12%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=71&data=07%2F12%2F2009&captchafield=firistAccess.txt
1	73	2009-12-04	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=73&data=04/12/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=73&data=04%2F12%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=73&data=04%2F12%2F2009&captchafield=firistAccess.txt
1	74	2009-12-04	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=74&data=04/12/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=74&data=04%2F12%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=74&data=04%2F12%2F2009&captchafield=firistAccess.txt
1	825	2009-11-30	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=825&data=30/11/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=825&data=30%2F11%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=825&data=30%2F11%2F2009&captchafield=firistAccess.txt
2	11	2009-11-30	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=11&data=30/11/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=11&data=30%2F11%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=11&data=30%2F11%2F2009&captchafield=firistAccess.txt
2	6	2009-12-02	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=6&data=02/12/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=6&data=02%2F12%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=6&data=02%2F12%2F2009&captchafield=firistAccess.txt
3	10	2009-12-04	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=10&data=04/12/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=10&data=04%2F12%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=10&data=04%2F12%2F2009&captchafield=firistAccess.txt
3	159	2009-12-24	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=159&data=24/12/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=159&data=24%2F12%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=159&data=24%2F12%2F2009&captchafield=firistAccess.txt
3	20	2009-12-18	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=20&data=18/12/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=20&data=18%2F12%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=20&data=18%2F12%2F2009&captchafield=firistAccess.txt
3	248	2009-12-18	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=248&data=18/12/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=248&data=18%2F12%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=248&data=18%2F12%2F2009&captchafield=firistAccess.txt
1	109	2009-06-19	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=109&data=19/06/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=109&data=19%2F06%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=109&data=19%2F06%2F2009&captchafield=firistAccess.txt
1	63	2009-06-10	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=63&data=10/06/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=63&data=10%2F06%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=63&data=10%2F06%2F2009&captchafield=firistAccess.txt
2	10	2009-06-26	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=10&data=26/06/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=10&data=26%2F06%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=10&data=26%2F06%2F2009&captchafield=firistAccess.txt
2	48	2009-06-12	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=48&data=12/06/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=48&data=12%2F06%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=48&data=12%2F06%2F2009&captchafield=firistAccess.txt
2	4	2009-06-18	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=18/06/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=18%2F06%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=18%2F06%2F2009&captchafield=firistAccess.txt
2	4	2009-06-19	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=19/06/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=19%2F06%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=19%2F06%2F2009&captchafield=firistAccess.txt
2	54	2009-06-12	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=54&data=12/06/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=54&data=12%2F06%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=54&data=12%2F06%2F2009&captchafield=firistAccess.txt
2	5	2009-06-22	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=5&data=22/06/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=5&data=22%2F06%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=5&data=22%2F06%2F2009&captchafield=firistAccess.txt
3	14	2009-06-30	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=14&data=30/06/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=14&data=30%2F06%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=14&data=30%2F06%2F2009&captchafield=firistAccess.txt
3	9	2009-06-24	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=9&data=24/06/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=9&data=24%2F06%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=9&data=24%2F06%2F2009&captchafield=firistAccess.txt
1	37	2009-08-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=37&data=25/08/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=37&data=25%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=37&data=25%2F08%2F2009&captchafield=firistAccess.txt
1	38	2009-08-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=38&data=25/08/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=38&data=25%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=38&data=25%2F08%2F2009&captchafield=firistAccess.txt
1	39	2009-08-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=39&data=25/08/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=39&data=25%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=39&data=25%2F08%2F2009&captchafield=firistAccess.txt
1	40	2009-08-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=40&data=25/08/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=40&data=25%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=40&data=25%2F08%2F2009&captchafield=firistAccess.txt
1	41	2009-08-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=41&data=25/08/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=41&data=25%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=41&data=25%2F08%2F2009&captchafield=firistAccess.txt
1	42	2009-08-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=42&data=25/08/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=42&data=25%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=42&data=25%2F08%2F2009&captchafield=firistAccess.txt
1	74	2009-08-31	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=74&data=31/08/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=74&data=31%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=74&data=31%2F08%2F2009&captchafield=firistAccess.txt
2	58	2009-08-31	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=58&data=31/08/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=58&data=31%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=58&data=31%2F08%2F2009&captchafield=firistAccess.txt
2	59	2009-08-31	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=59&data=31/08/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=59&data=31%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=59&data=31%2F08%2F2009&captchafield=firistAccess.txt
2	6	2009-08-28	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=6&data=28/08/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=6&data=28%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=6&data=28%2F08%2F2009&captchafield=firistAccess.txt
1	25	2009-01-27	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=25&data=27/01/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=25&data=27%2F01%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=25&data=27%2F01%2F2009&captchafield=firistAccess.txt
1	39	2009-02-02	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=39&data=02/02/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=39&data=02%2F02%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=39&data=02%2F02%2F2009&captchafield=firistAccess.txt
1	40	2009-02-02	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=40&data=02/02/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=40&data=02%2F02%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=40&data=02%2F02%2F2009&captchafield=firistAccess.txt
1	41	2009-02-02	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=41&data=02/02/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=41&data=02%2F02%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=41&data=02%2F02%2F2009&captchafield=firistAccess.txt
2	3	2009-02-06	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=3&data=06/02/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=3&data=06%2F02%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=3&data=06%2F02%2F2009&captchafield=firistAccess.txt
2	3	2009-01-30	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=3&data=30/01/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=3&data=30%2F01%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=3&data=30%2F01%2F2009&captchafield=firistAccess.txt
2	6	2009-02-05	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=6&data=05/02/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=6&data=05%2F02%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=6&data=05%2F02%2F2009&captchafield=firistAccess.txt
3	11	2009-01-27	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=11&data=27/01/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=11&data=27%2F01%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=11&data=27%2F01%2F2009&captchafield=firistAccess.txt
3	8	2009-02-11	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=8&data=11/02/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=8&data=11%2F02%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=8&data=11%2F02%2F2009&captchafield=firistAccess.txt
3	9	2009-02-11	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=9&data=11/02/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=9&data=11%2F02%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=9&data=11%2F02%2F2009&captchafield=firistAccess.txt
1	44	2009-03-17	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=44&data=17/03/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=44&data=17%2F03%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=44&data=17%2F03%2F2009&captchafield=firistAccess.txt
